Population,Bag,Oyster,Length,Date,Survived,Type
MV,1,29694,54.93,25-Oct-21,Alive,Wild
MV,1,29694,55.61,24-May-22,Alive,Wild
MV,1,29694,63.83,19-Oct-22,Dead,Wild
CL2,1,29695,22.92,19-Jul-21,Alive,Commercial
CL2,1,29695,32.67,26-Aug-21,Alive,Commercial
CL2,1,29695,45.09,25-Oct-21,Alive,Commercial
CL2,1,29695,39.86,24-May-22,Alive,Commercial
CT,1,29696,30.67,19-Jul-21,Alive,Wild
CT,1,29696,45.19,26-Aug-21,Alive,Wild
CT,1,29696,54.5,25-Oct-21,Alive,Wild
CT,1,29696,47.95,24-May-22,Alive,Wild
CT,1,29696,58.7,19-Oct-22,Alive,Wild
CL2,1,29697,22.06,19-Jul-21,Alive,Commercial
CL2,1,29697,39.22,26-Aug-21,Alive,Commercial
CL2,1,29697,61.17,25-Oct-21,Alive,Commercial
CL2,1,29697,53.72,24-May-22,Alive,Commercial
MV,1,29698,27.56,19-Jul-21,Alive,Wild
MV,1,29698,36,26-Aug-21,Alive,Wild
MV,1,29698,53.55,25-Oct-21,Alive,Wild
MV,1,29698,47.02,24-May-22,Alive,Wild
MV,1,29698,55.16,19-Oct-22,Alive,Wild
CL2,1,29699,19.67,19-Jul-21,Alive,Commercial
CL2,1,29699,26.7,26-Aug-21,Alive,Commercial
CL2,1,29699,51.04,25-Oct-21,Alive,Commercial
CL2,1,29699,51.08,24-May-22,Alive,Commercial
CL2,1,29699,65.76,19-Oct-22,Alive,Commercial
MV,1,29700,20.32,19-Jul-21,Alive,Wild
MV,1,29700,32.25,26-Aug-21,Alive,Wild
MV,1,29700,45.93,25-Oct-21,Alive,Wild
MV,1,29700,38.53,24-May-22,Alive,Wild
MV,1,29700,45.29,19-Oct-22,Dead,Wild
CL2,1,29701,19.84,19-Jul-21,Alive,Commercial
CL2,1,29701,30.35,26-Aug-21,Alive,Commercial
CL2,1,29701,43.53,25-Oct-21,Alive,Commercial
CL2,1,29701,43.11,24-May-22,Alive,Commercial
CL2,1,29702,23.5,19-Jul-21,Alive,Commercial
CL2,1,29702,34.47,26-Aug-21,Alive,Commercial
CL2,1,29702,57.73,25-Oct-21,Alive,Commercial
CL2,1,29702,52.85,24-May-22,Alive,Commercial
CL2,1,29702,75.83,19-Oct-22,Alive,Commercial
CL2,1,29703,21.37,19-Jul-21,Alive,Commercial
CL2,1,29703,31.08,26-Aug-21,Alive,Commercial
CL2,1,29703,48.77,25-Oct-21,Alive,Commercial
CL2,1,29703,48.04,24-May-22,Alive,Commercial
MV,1,29704,26.98,19-Jul-21,Alive,Wild
MV,1,29704,43.91,26-Aug-21,Alive,Wild
MV,1,29704,59.02,25-Oct-21,Alive,Wild
CL2,1,29705,28.32,19-Jul-21,Alive,Commercial
CL2,1,29705,39.85,26-Aug-21,Alive,Commercial
CL2,1,29705,60.02,25-Oct-21,Alive,Commercial
CL2,1,29706,21.56,19-Jul-21,Alive,Commercial
CL2,1,29706,37.57,26-Aug-21,Alive,Commercial
CL2,1,29706,48.4,25-Oct-21,Alive,Commercial
CL2,1,29706,46.42,24-May-22,Alive,Commercial
CL2,1,29706,67.65,19-Oct-22,Alive,Commercial
CT,1,29707,24.21,19-Jul-21,Alive,Wild
CT,1,29707,36.71,26-Aug-21,Alive,Wild
CT,1,29707,33.54,25-Oct-21,Alive,Wild
CT,1,29707,30.66,24-May-22,Alive,Wild
CT,1,29707,40.31,19-Oct-22,Alive,Wild
CL2,1,29708,34.47,19-Jul-21,Alive,Commercial
CL2,1,29708,54.81,26-Aug-21,Alive,Commercial
CL2,1,29708,68.26,25-Oct-21,Alive,Commercial
CL2,1,29708,65.54,24-May-22,Alive,Commercial
CL2,1,29708,77.7,19-Oct-22,Alive,Commercial
CL2,1,29709,37.23,19-Jul-21,Alive,Commercial
CL2,1,29709,58.22,26-Aug-21,Alive,Commercial
CL2,1,29709,82.77,25-Oct-21,Alive,Commercial
CL2,1,29709,70.61,24-May-22,Alive,Commercial
CL2,1,29709,97.83,19-Oct-22,Alive,Commercial
CL2,1,29710,32.74,19-Jul-21,Alive,Commercial
CL2,1,29710,48.84,26-Aug-21,Alive,Commercial
CL2,1,29710,69.7,25-Oct-21,Alive,Commercial
CL2,1,29710,67.22,24-May-22,Alive,Commercial
CL2,1,29710,89.38,19-Oct-22,Alive,Commercial
GH,1,29711,25.93,19-Jul-21,Alive,Wild
GH,1,29711,33.42,26-Aug-21,Alive,Wild
GH,1,29711,51.35,25-Oct-21,Alive,Wild
GH,1,29711,49.03,24-May-22,Alive,Wild
CL2,1,29712,27.31,19-Jul-21,Alive,Commercial
CL2,1,29712,42.24,26-Aug-21,Alive,Commercial
CL2,1,29712,66.6,25-Oct-21,Alive,Commercial
CL2,1,29712,67.51,24-May-22,Alive,Commercial
CL2,1,29713,35.82,19-Jul-21,Alive,Commercial
CL2,1,29713,53.27,26-Aug-21,Alive,Commercial
CL2,1,29713,74.63,25-Oct-21,Alive,Commercial
CL2,1,29713,69.9,24-May-22,Alive,Commercial
CL2,1,29714,33.18,19-Jul-21,Alive,Commercial
CL2,1,29714,46.39,26-Aug-21,Alive,Commercial
CL2,1,29714,58.71,25-Oct-21,Alive,Commercial
CL2,1,29714,60.16,24-May-22,Alive,Commercial
CL2,1,29715,25.05,19-Jul-21,Alive,Commercial
CL2,1,29715,47.42,26-Aug-21,Alive,Commercial
CL2,1,29715,76.38,25-Oct-21,Alive,Commercial
CL2,1,29715,71.26,24-May-22,Alive,Commercial
CL2,1,29715,100.02,19-Oct-22,Alive,Commercial
CL2,1,29716,24.22,19-Jul-21,Alive,Commercial
CL2,1,29716,39.21,26-Aug-21,Alive,Commercial
CL2,1,29716,44.17,25-Oct-21,Alive,Commercial
CL2,1,29716,49.43,24-May-22,Alive,Commercial
CL2,1,29717,34.87,19-Jul-21,Alive,Commercial
CL2,1,29717,53.03,26-Aug-21,Alive,Commercial
CL2,1,29717,62.05,25-Oct-21,Alive,Commercial
CL2,1,29717,66.35,24-May-22,Alive,Commercial
CL2,1,29718,31.06,19-Jul-21,Alive,Commercial
CL2,1,29718,41.1,26-Aug-21,Alive,Commercial
CL2,1,29718,68.65,25-Oct-21,Alive,Commercial
CL2,1,29718,58.18,24-May-22,Alive,Commercial
CL2,1,29718,76.35,19-Oct-22,Alive,Commercial
CL2,1,29719,35.78,19-Jul-21,Alive,Commercial
CL2,1,29719,52.61,26-Aug-21,Alive,Commercial
CL2,1,29719,65.95,25-Oct-21,Alive,Commercial
CL2,1,29719,65.89,24-May-22,Alive,Commercial
CL2,1,29719,77.89,19-Oct-22,Alive,Commercial
CL2,1,29720,29.96,19-Jul-21,Alive,Commercial
CL2,1,29720,45.62,26-Aug-21,Alive,Commercial
CL2,1,29720,61.86,25-Oct-21,Alive,Commercial
CL2,1,29720,62.77,24-May-22,Alive,Commercial
CL2,1,29721,38.1,19-Jul-21,Alive,Commercial
CL2,1,29721,54.68,26-Aug-21,Alive,Commercial
CL2,1,29721,72.43,25-Oct-21,Alive,Commercial
CL2,1,29721,58.17,24-May-22,Dead,Commercial
GH,1,29722,20.88,19-Jul-21,Alive,Wild
GH,1,29722,30.46,26-Aug-21,Alive,Wild
GH,1,29722,41.8,25-Oct-21,Alive,Wild
GH,1,29722,48.05,24-May-22,Alive,Wild
GH,1,29722,61.09,19-Oct-22,Alive,Wild
GH,1,29723,33.83,19-Jul-21,Alive,Wild
GH,1,29723,47.84,26-Aug-21,Alive,Wild
GH,1,29723,68.11,25-Oct-21,Alive,Wild
GH,1,29723,61.59,24-May-22,Alive,Wild
GH,1,29723,74.37,19-Oct-22,Alive,Wild
GH,1,29724,19.95,19-Jul-21,Alive,Wild
GH,1,29724,26.29,26-Aug-21,Alive,Wild
GH,1,29724,36.92,25-Oct-21,Alive,Wild
GH,1,29724,39.05,24-May-22,Alive,Wild
GH,1,29725,31.18,19-Jul-21,Alive,Wild
GH,1,29725,44.74,26-Aug-21,Alive,Wild
GH,1,29725,68.93,25-Oct-21,Alive,Wild
GH,1,29725,61,24-May-22,Alive,Wild
CL2,1,29726,33.54,19-Jul-21,Alive,Commercial
CL2,1,29726,47.82,26-Aug-21,Alive,Commercial
CL2,1,29726,62.63,25-Oct-21,Alive,Commercial
CL2,1,29726,67.79,24-May-22,Dead,Commercial
CL1,1,29727,24.09,19-Jul-21,Alive,Commercial
CL1,1,29727,33.24,26-Aug-21,Alive,Commercial
CL1,1,29727,41.08,25-Oct-21,Alive,Commercial
CL1,1,29727,34.75,24-May-22,Alive,Commercial
CL2,1,29728,31.06,19-Jul-21,Alive,Commercial
CL2,1,29728,42.18,26-Aug-21,Alive,Commercial
CL2,1,29728,56.68,25-Oct-21,Alive,Commercial
CL2,1,29728,56.63,24-May-22,Alive,Commercial
CL2,1,29728,56.72,19-Oct-22,Alive,Commercial
GH,1,29729,29.27,19-Jul-21,Alive,Wild
GH,1,29729,44.26,26-Aug-21,Alive,Wild
GH,1,29729,64.32,25-Oct-21,Alive,Wild
GH,1,29729,58.55,24-May-22,Alive,Wild
GH,1,29729,58.71,19-Oct-22,Dead,Wild
CL2,1,29730,31.48,19-Jul-21,Alive,Commercial
CL2,1,29730,47.76,26-Aug-21,Alive,Commercial
CL2,1,29730,56.9,25-Oct-21,Alive,Commercial
CL2,1,29730,58.72,24-May-22,Alive,Commercial
CL2,1,29730,80.39,19-Oct-22,Alive,Commercial
CL2,1,29731,27.65,19-Jul-21,Alive,Commercial
CL2,1,29731,52.45,26-Aug-21,Alive,Commercial
CL2,1,29731,73.64,25-Oct-21,Alive,Commercial
CL2,1,29731,68.12,24-May-22,Alive,Commercial
CL2,1,29731,71.67,19-Oct-22,Alive,Commercial
GH,1,29732,33.68,19-Jul-21,Alive,Wild
GH,1,29732,46.51,26-Aug-21,Alive,Wild
GH,1,29732,70.83,25-Oct-21,Alive,Wild
GH,1,29732,59.75,24-May-22,Alive,Wild
GH,1,29732,70.81,19-Oct-22,Alive,Wild
CL2,1,29733,39.93,19-Jul-21,Alive,Commercial
CL2,1,29733,60.95,26-Aug-21,Alive,Commercial
CL2,1,29733,88.53,25-Oct-21,Alive,Commercial
CL2,1,29733,76.49,24-May-22,Alive,Commercial
CL2,1,29733,98.53,19-Oct-22,Alive,Commercial
CL2,1,29734,26.58,19-Jul-21,Alive,Commercial
CL2,1,29734,53.46,26-Aug-21,Alive,Commercial
CL2,1,29734,69.67,25-Oct-21,Alive,Commercial
CL2,1,29734,68.24,24-May-22,Alive,Commercial
CL2,1,29734,91.7,19-Oct-22,Alive,Commercial
CL2,1,29735,31.02,19-Jul-21,Alive,Commercial
CL2,1,29735,42.11,26-Aug-21,Alive,Commercial
CL2,1,29735,54.53,25-Oct-21,Alive,Commercial
CL2,1,29735,57,24-May-22,Alive,Commercial
CL2,1,29736,29.98,19-Jul-21,Alive,Commercial
CL2,1,29736,37.28,26-Aug-21,Alive,Commercial
CL2,1,29736,65.16,25-Oct-21,Alive,Commercial
CL2,1,29736,66.53,24-May-22,Alive,Commercial
CL2,1,29737,30.7,19-Jul-21,Alive,Commercial
CL2,1,29737,38.89,26-Aug-21,Alive,Commercial
CL2,1,29737,67.88,25-Oct-21,Alive,Commercial
CL2,1,29737,62.02,24-May-22,Alive,Commercial
GH,1,29738,23.5,19-Jul-21,Alive,Wild
GH,1,29738,29.39,26-Aug-21,Alive,Wild
GH,1,29738,50.7,25-Oct-21,Alive,Wild
GH,1,29738,50.89,24-May-22,Alive,Wild
GH,1,29738,56.49,19-Oct-22,Alive,Wild
GH,1,29739,22.48,19-Jul-21,Alive,Wild
GH,1,29739,26.49,26-Aug-21,Alive,Wild
GH,1,29739,33.39,25-Oct-21,Alive,Wild
GH,1,29739,42.02,24-May-22,Alive,Wild
GH,1,29740,33.87,19-Jul-21,Alive,Wild
GH,1,29740,42.21,26-Aug-21,Alive,Wild
GH,1,29740,63.59,25-Oct-21,Alive,Wild
GH,1,29740,56.86,24-May-22,Alive,Wild
GH,1,29741,25.71,19-Jul-21,Alive,Wild
GH,1,29741,32.25,26-Aug-21,Alive,Wild
GH,1,29741,57.73,25-Oct-21,Alive,Wild
GH,1,29741,53.9,24-May-22,Alive,Wild
GH,1,29742,34.81,19-Jul-21,Alive,Wild
GH,1,29742,50.26,26-Aug-21,Alive,Wild
GH,1,29742,59.68,25-Oct-21,Alive,Wild
GH,1,29742,53.78,24-May-22,Alive,Wild
GH,1,29742,66.27,19-Oct-22,Alive,Wild
GH,1,29743,22.33,19-Jul-21,Alive,Wild
GH,1,29743,28.25,26-Aug-21,Alive,Wild
GH,1,29743,38.34,25-Oct-21,Alive,Wild
GH,1,29743,41.09,24-May-22,Alive,Wild
GH,1,29744,23.61,19-Jul-21,Alive,Wild
GH,1,29744,35.89,26-Aug-21,Alive,Wild
GH,1,29744,51.39,25-Oct-21,Alive,Wild
GH,1,29744,59.17,24-May-22,Alive,Wild
GH,1,29744,46.36,19-Oct-22,Dead,Wild
GH,1,29745,28.38,19-Jul-21,Alive,Wild
GH,1,29745,43.59,26-Aug-21,Alive,Wild
GH,1,29745,58.26,25-Oct-21,Alive,Wild
GH,1,29745,46.76,24-May-22,Alive,Wild
GH,1,29745,67.79,19-Oct-22,Dead,Wild
GH,1,29746,22.44,19-Jul-21,Alive,Wild
GH,1,29746,29.9,26-Aug-21,Alive,Wild
GH,1,29746,44.98,25-Oct-21,Alive,Wild
GH,1,29746,52.26,24-May-22,Alive,Wild
CL1,1,29747,18.29,19-Jul-21,Alive,Commercial
CL1,1,29747,32.78,26-Aug-21,Alive,Commercial
CL1,1,29747,46.85,25-Oct-21,Alive,Commercial
CL1,1,29747,39.19,24-May-22,Alive,Commercial
CL1,1,29747,65.7,19-Oct-22,Alive,Commercial
CL2,1,29748,37.2,19-Jul-21,Alive,Commercial
CL2,1,29748,54.69,26-Aug-21,Alive,Commercial
CL2,1,29748,69.13,25-Oct-21,Alive,Commercial
CL2,1,29748,69.69,24-May-22,Alive,Commercial
CL1,1,29749,22.32,19-Jul-21,Alive,Commercial
CL1,1,29749,31.6,26-Aug-21,Alive,Commercial
CL1,1,29749,48.62,25-Oct-21,Alive,Commercial
CL1,1,29749,40.93,24-May-22,Alive,Commercial
CL1,1,29749,66.1,19-Oct-22,Alive,Commercial
GH,1,29750,17.87,19-Jul-21,Alive,Wild
GH,1,29750,20.99,26-Aug-21,Alive,Wild
GH,1,29750,27.08,25-Oct-21,Alive,Wild
GH,1,29750,27.09,24-May-22,Alive,Wild
GH,1,29751,22.38,19-Jul-21,Alive,Wild
GH,1,29751,28.71,26-Aug-21,Alive,Wild
GH,1,29751,41.33,25-Oct-21,Alive,Wild
GH,1,29751,39.9,24-May-22,Alive,Wild
CL2,1,29752,30.15,19-Jul-21,Alive,Commercial
CL2,1,29752,51.22,26-Aug-21,Alive,Commercial
CL2,1,29752,65.17,25-Oct-21,Alive,Commercial
CL2,1,29752,68.83,24-May-22,Alive,Commercial
GH,1,29753,30.36,19-Jul-21,Alive,Wild
GH,1,29753,47.19,26-Aug-21,Alive,Wild
GH,1,29753,54.45,25-Oct-21,Alive,Wild
GH,1,29753,61.34,24-May-22,Alive,Wild
GH,1,29754,29.04,19-Jul-21,Alive,Wild
GH,1,29754,37.61,26-Aug-21,Alive,Wild
GH,1,29754,56.1,25-Oct-21,Alive,Wild
GH,1,29754,61.85,24-May-22,Alive,Wild
GH,1,29755,27.47,19-Jul-21,Alive,Wild
GH,1,29755,38.98,26-Aug-21,Alive,Wild
GH,1,29755,57.5,25-Oct-21,Alive,Wild
GH,1,29755,48.52,24-May-22,Alive,Wild
CL2,1,29756,26.7,19-Jul-21,Alive,Commercial
CL2,1,29756,39.8,26-Aug-21,Alive,Commercial
CL2,1,29756,67.14,25-Oct-21,Alive,Commercial
CL2,1,29756,60.44,24-May-22,Alive,Commercial
GH,1,29757,27.1,19-Jul-21,Alive,Wild
GH,1,29757,32.43,26-Aug-21,Alive,Wild
GH,1,29757,52.76,25-Oct-21,Alive,Wild
GH,1,29757,48.73,24-May-22,Alive,Wild
GH,1,29757,55.85,19-Oct-22,Alive,Wild
GH,1,29758,23.2,19-Jul-21,Alive,Wild
GH,1,29758,31.09,26-Aug-21,Alive,Wild
GH,1,29758,55.39,25-Oct-21,Alive,Wild
GH,1,29758,52.93,24-May-22,Alive,Wild
GH,1,29759,35.28,19-Jul-21,Alive,Wild
GH,1,29759,43.57,26-Aug-21,Alive,Wild
GH,1,29759,62.76,25-Oct-21,Alive,Wild
GH,1,29759,59.84,24-May-22,Alive,Wild
GH,1,29759,63.79,19-Oct-22,Alive,Wild
GH,1,29760,26.94,19-Jul-21,Alive,Wild
GH,1,29760,34.77,26-Aug-21,Alive,Wild
GH,1,29760,56.9,25-Oct-21,Alive,Wild
GH,1,29760,51.96,24-May-22,Alive,Wild
GH,1,29760,60.98,19-Oct-22,Alive,Wild
GH,1,29761,34.78,19-Jul-21,Alive,Wild
GH,1,29761,47.2,26-Aug-21,Alive,Wild
GH,1,29761,64.14,25-Oct-21,Alive,Wild
GH,1,29761,72.3,24-May-22,Alive,Wild
GH,1,29761,74.11,19-Oct-22,Alive,Wild
GH,1,29762,26.8,19-Jul-21,Alive,Wild
GH,1,29762,32.88,26-Aug-21,Alive,Wild
GH,1,29762,44.49,25-Oct-21,Alive,Wild
GH,1,29762,40.99,24-May-22,Alive,Wild
GH,1,29763,30.24,19-Jul-21,Alive,Wild
GH,1,29763,42.88,26-Aug-21,Alive,Wild
GH,1,29763,65.73,25-Oct-21,Alive,Wild
GH,1,29763,73.87,24-May-22,Alive,Wild
GH,1,29764,27.39,19-Jul-21,Alive,Wild
GH,1,29764,30.65,26-Aug-21,Alive,Wild
GH,1,29764,39.46,25-Oct-21,Alive,Wild
GH,1,29764,47.46,24-May-22,Alive,Wild
CL2,1,29765,33.58,19-Jul-21,Alive,Commercial
CL2,1,29765,50.72,26-Aug-21,Alive,Commercial
CL2,1,29765,67.1,25-Oct-21,Alive,Commercial
CL2,1,29765,63.59,24-May-22,Alive,Commercial
GH,1,29766,23.56,19-Jul-21,Alive,Wild
GH,1,29766,35.99,26-Aug-21,Alive,Wild
GH,1,29766,45.32,25-Oct-21,Alive,Wild
GH,1,29766,50.1,24-May-22,Alive,Wild
CL2,1,29767,32.52,19-Jul-21,Alive,Commercial
CL2,1,29767,38.09,26-Aug-21,Alive,Commercial
CL2,1,29767,37.57,25-Oct-21,Alive,Commercial
GH,1,29768,24.86,19-Jul-21,Alive,Wild
GH,1,29768,31.69,26-Aug-21,Alive,Wild
GH,1,29768,46.82,25-Oct-21,Alive,Wild
GH,1,29768,39.84,24-May-22,Alive,Wild
GH,1,29769,30.42,19-Jul-21,Alive,Wild
GH,1,29769,38.27,26-Aug-21,Alive,Wild
GH,1,29769,57.67,25-Oct-21,Alive,Wild
GH,1,29769,48.23,24-May-22,Alive,Wild
GH,1,29770,25.18,19-Jul-21,Alive,Wild
GH,1,29770,38.28,26-Aug-21,Alive,Wild
GH,1,29770,50.48,25-Oct-21,Alive,Wild
GH,1,29770,47.2,24-May-22,Alive,Wild
GH,1,29771,25.21,19-Jul-21,Alive,Wild
GH,1,29771,34.11,26-Aug-21,Alive,Wild
GH,1,29771,49.46,25-Oct-21,Alive,Wild
GH,1,29772,23.15,19-Jul-21,Alive,Wild
GH,1,29772,27.77,26-Aug-21,Alive,Wild
GH,1,29772,49.91,25-Oct-21,Alive,Wild
GH,1,29772,42.74,24-May-22,Alive,Wild
GH,1,29773,35.48,19-Jul-21,Alive,Wild
GH,1,29773,46.06,26-Aug-21,Alive,Wild
GH,1,29773,71.51,25-Oct-21,Alive,Wild
GH,1,29773,68.52,19-Oct-22,Dead,Wild
GH,1,29774,26.1,19-Jul-21,Alive,Wild
GH,1,29774,31.41,26-Aug-21,Alive,Wild
GH,1,29774,55.49,25-Oct-21,Alive,Wild
GH,1,29774,52.91,24-May-22,Alive,Wild
CL2,1,29775,38.52,19-Jul-21,Alive,Commercial
CL2,1,29775,52.49,26-Aug-21,Alive,Commercial
CL2,1,29775,70.61,25-Oct-21,Alive,Commercial
CL2,1,29775,69.18,24-May-22,Alive,Commercial
GH,1,29776,30.36,19-Jul-21,Alive,Wild
GH,1,29776,35.87,26-Aug-21,Alive,Wild
GH,1,29776,63.63,25-Oct-21,Alive,Wild
GH,1,29776,52.43,24-May-22,Alive,Wild
CL2,1,29777,30.63,19-Jul-21,Alive,Commercial
CL2,1,29777,44.56,26-Aug-21,Alive,Commercial
CL2,1,29777,68.97,25-Oct-21,Alive,Commercial
CL2,1,29777,57.6,24-May-22,Alive,Commercial
GH,1,29778,20.47,19-Jul-21,Alive,Wild
GH,1,29778,27.51,26-Aug-21,Alive,Wild
GH,1,29778,45.26,25-Oct-21,Alive,Wild
GH,1,29778,44,24-May-22,Alive,Wild
CL1,1,29779,24.71,19-Jul-21,Alive,Commercial
CL1,1,29779,38.05,26-Aug-21,Alive,Commercial
CL1,1,29779,49.23,25-Oct-21,Alive,Commercial
CL1,1,29779,39.43,24-May-22,Alive,Commercial
CL1,1,29779,74.14,19-Oct-22,Alive,Commercial
GH,1,29780,23.68,19-Jul-21,Alive,Wild
GH,1,29780,31.72,26-Aug-21,Alive,Wild
GH,1,29780,53.01,25-Oct-21,Alive,Wild
GH,1,29780,51.74,24-May-22,Alive,Wild
GH,1,29780,65.2,19-Oct-22,Alive,Wild
CL2,1,29781,38.11,19-Jul-21,Alive,Commercial
CL2,1,29781,57.3,26-Aug-21,Alive,Commercial
CL2,1,29781,68.57,25-Oct-21,Alive,Commercial
CL2,1,29781,76.32,24-May-22,Alive,Commercial
CL2,1,29781,77.2,19-Oct-22,Alive,Commercial
GH,1,29782,25.45,19-Jul-21,Alive,Wild
GH,1,29782,33.42,26-Aug-21,Alive,Wild
GH,1,29782,54.58,25-Oct-21,Alive,Wild
GH,1,29782,49.22,24-May-22,Alive,Wild
GH,1,29783,19.68,19-Jul-21,Alive,Wild
GH,1,29783,23.9,26-Aug-21,Alive,Wild
GH,1,29783,25.45,25-Oct-21,Alive,Wild
GH,1,29783,28.78,24-May-22,Alive,Wild
GH,1,29784,31.77,19-Jul-21,Alive,Wild
GH,1,29784,46.33,26-Aug-21,Alive,Wild
GH,1,29784,68,25-Oct-21,Alive,Wild
GH,1,29784,80.69,24-May-22,Alive,Wild
GH,1,29784,63.42,19-Oct-22,Alive,Wild
GH,1,29785,26.07,19-Jul-21,Alive,Wild
GH,1,29785,39.11,26-Aug-21,Alive,Wild
GH,1,29785,53.4,25-Oct-21,Alive,Wild
GH,1,29785,52.98,24-May-22,Alive,Wild
GH,1,29786,24.69,19-Jul-21,Alive,Wild
GH,1,29786,36.49,26-Aug-21,Alive,Wild
GH,1,29786,55.35,25-Oct-21,Alive,Wild
GH,1,29786,53.89,24-May-22,Alive,Wild
GH,1,29787,28.63,19-Jul-21,Alive,Wild
GH,1,29787,41.34,26-Aug-21,Alive,Wild
GH,1,29787,58.74,25-Oct-21,Alive,Wild
GH,1,29787,54.92,24-May-22,Alive,Wild
GH,1,29787,61.02,19-Oct-22,Alive,Wild
GH,1,29788,26.09,19-Jul-21,Alive,Wild
GH,1,29788,42.45,26-Aug-21,Alive,Wild
GH,1,29788,60.36,25-Oct-21,Alive,Wild
GH,1,29788,65.39,24-May-22,Alive,Wild
GH,1,29789,29.67,19-Jul-21,Alive,Wild
GH,1,29789,46.28,26-Aug-21,Alive,Wild
GH,1,29789,65.01,25-Oct-21,Alive,Wild
GH,1,29789,58.92,24-May-22,Alive,Wild
GH,1,29789,60.84,19-Oct-22,Alive,Wild
GH,1,29790,33.44,19-Jul-21,Alive,Wild
GH,1,29790,47.25,26-Aug-21,Alive,Wild
GH,1,29790,63.79,25-Oct-21,Alive,Wild
GH,1,29790,74.8,24-May-22,Alive,Wild
GH,1,29790,70.29,19-Oct-22,Alive,Wild
GH,1,29791,27.86,19-Jul-21,Alive,Wild
GH,1,29791,36.45,26-Aug-21,Alive,Wild
GH,1,29791,56.82,25-Oct-21,Alive,Wild
GH,1,29791,54.82,24-May-22,Alive,Wild
CL2,1,29792,26.99,19-Jul-21,Alive,Commercial
CL2,1,29792,38.06,26-Aug-21,Alive,Commercial
CL2,1,29792,53.93,25-Oct-21,Alive,Commercial
CL2,1,29792,56.76,24-May-22,Alive,Commercial
CL2,1,29792,67.21,19-Oct-22,Alive,Commercial
CL1,1,29793,24.4,19-Jul-21,Alive,Commercial
CL1,1,29793,31.69,26-Aug-21,Alive,Commercial
CL1,1,29793,47.56,25-Oct-21,Alive,Commercial
CL1,1,29793,39.19,24-May-22,Alive,Commercial
CL2,1,29794,33.31,19-Jul-21,Alive,Commercial
CL2,1,29794,42.79,26-Aug-21,Alive,Commercial
CL2,1,29794,65.83,25-Oct-21,Alive,Commercial
CL2,1,29794,60.82,24-May-22,Alive,Commercial
CL2,1,29794,85.36,19-Oct-22,Alive,Commercial
GH,1,29795,23.61,19-Jul-21,Alive,Wild
GH,1,29795,24.06,26-Aug-21,Alive,Wild
GH,1,29795,48.59,25-Oct-21,Alive,Wild
GH,1,29795,57.09,24-May-22,Alive,Wild
CL1,1,29796,22.92,19-Jul-21,Alive,Commercial
CL1,1,29796,22.26,26-Aug-21,Alive,Commercial
CL1,1,29796,38.24,25-Oct-21,Alive,Commercial
CL1,1,29796,35.48,24-May-22,Alive,Commercial
GH,1,29797,22.41,19-Jul-21,Alive,Wild
GH,1,29797,38.28,26-Aug-21,Alive,Wild
GH,1,29797,51.97,25-Oct-21,Alive,Wild
GH,1,29797,58.55,24-May-22,Alive,Wild
GH,1,29797,54.65,19-Oct-22,Alive,Wild
CL2,1,29798,29.95,19-Jul-21,Alive,Commercial
CL2,1,29798,46.96,26-Aug-21,Alive,Commercial
CL2,1,29798,51.84,25-Oct-21,Alive,Commercial
CL2,1,29798,57.11,24-May-22,Alive,Commercial
CL2,1,29798,64.89,19-Oct-22,Alive,Commercial
CL2,1,29799,29.78,19-Jul-21,Alive,Commercial
CL2,1,29799,36.87,26-Aug-21,Alive,Commercial
CL2,1,29799,60.08,25-Oct-21,Alive,Commercial
CL2,1,29799,54.14,24-May-22,Alive,Commercial
CL2,1,29799,68.8,19-Oct-22,Alive,Commercial
CL2,1,29800,30.41,19-Jul-21,Alive,Commercial
CL2,1,29800,54.67,26-Aug-21,Alive,Commercial
CL2,1,29800,70.79,25-Oct-21,Alive,Commercial
CL2,1,29800,63.66,24-May-22,Alive,Commercial
CL1,1,29801,20.84,19-Jul-21,Alive,Commercial
CL1,1,29801,38.59,26-Aug-21,Alive,Commercial
CL1,1,29801,58.23,25-Oct-21,Alive,Commercial
CL1,1,29801,50.19,24-May-22,Alive,Commercial
CL1,1,29801,76.81,19-Oct-22,Alive,Commercial
GH,1,29802,22.43,19-Jul-21,Alive,Wild
GH,1,29802,33.69,26-Aug-21,Alive,Wild
GH,1,29802,47.88,25-Oct-21,Alive,Wild
GH,1,29802,43.57,24-May-22,Alive,Wild
CL1,1,29803,28.26,19-Jul-21,Alive,Commercial
CL1,1,29803,40.78,26-Aug-21,Alive,Commercial
CL1,1,29803,50.72,25-Oct-21,Alive,Commercial
CL1,1,29803,46.15,24-May-22,Alive,Commercial
CL1,1,29804,27.09,19-Jul-21,Alive,Commercial
CL1,1,29804,40.13,26-Aug-21,Alive,Commercial
CL1,1,29804,59.2,25-Oct-21,Alive,Commercial
CL1,1,29804,56.6,24-May-22,Alive,Commercial
CL1,1,29804,87.62,19-Oct-22,Alive,Commercial
GH,1,29805,22.45,19-Jul-21,Alive,Wild
GH,1,29805,28.35,26-Aug-21,Alive,Wild
GH,1,29805,52.61,25-Oct-21,Alive,Wild
GH,1,29805,49.67,24-May-22,Alive,Wild
GH,1,29806,25.26,19-Jul-21,Alive,Wild
